Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
30544432,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smart_phones_tablets_PDA4comms,,,,,,,0,0.0374,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544433,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Spectacles,,,,,,,10.7,10.66167,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544434,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Standingframe,,,,,,,0.2,0.22349,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544435,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Therapeutic_footwear,,,,,,,0.1,0.06897,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544436,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Timemanagement,,,,,,,0.3,0.31248,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544437,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Travelaids,,,,,,,0,0.0066,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544438,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Tricycles,,,,,,,0,0.04075,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544439,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Videocomm,,,,,,,0,0.01584,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544440,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Walker,,,,,,,0.1,0.08835,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544441,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Watch,,,,,,,0,0.02148,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
28399577,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Fall_detectors,,,,,,,0.5,0.48992,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399578,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Gesture2voice,,,,,,,0.0,0,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399579,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_GPSlocators,,,,,,,1.3,1.33218,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399580,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Bars,,,,,,,2.0,2.04524,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399581,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingaids,,,,,,,3.3,3.29071,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399582,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingloops,,,,,,,0.3,0.26874,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399583,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Incontinence,,,,,,,2.1,2.06635,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399584,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Keyboard_mouse,,,,,,,0.2,0.1688,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399585,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_digital,,,,,,,1.0,1.03856,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399586,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_optical,,,,,,,3.6,3.56557,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399643,ASSISTIVETECH_TOTALNEED,COUNTRY,JOR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_push,,,,,,,0.6,0.5815,,,,2022-04-29T08:02:55Z,2021,2021-01-01,2021-12-31
30544442,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Wheelchair_manual,,,,,,,0,0.02378,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544443,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Wheelchairs_electrical,,,,,,,0,0.02389,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544444,ASSISTIVETECH_TOTALNEED,COUNTRY,TGO,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Whitecane,,,,,,,0.1,0.14106,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544445,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Alarm,,,,,,,0.3,0.3001,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544446,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Audioplayers,,,,,,,0,0.03603,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544447,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Bars,,,,,,,0.8,0.84472,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544448,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Braille_displays,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544449,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Braille_writing,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544450,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Canes_sticks,,,,,,,1.6,1.573,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544451,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Chairs,,,,,,,1.2,1.16694,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544452,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Closed_captioning,,,,,,,0.1,0.05361,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544453,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Clubfoot,,,,,,,0,0.03744,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544454,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Comm_boards,,,,,,,0,0.03419,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544455,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Comm_software,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544456,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Crutches,,,,,,,0.5,0.46593,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544457,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Cushions,,,,,,,0,0.03419,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544458,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Deafblind_hearing,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544459,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Deafblind_vision,,,,,,,0.1,0.14773,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544460,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Fall_detectors,,,,,,,0.1,0.08195,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544461,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Gesture2voice,,,,,,,0.1,0.14773,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544462,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_GPSlocators,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544463,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingaids,,,,,,,0.4,0.41256,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544464,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingloops,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544465,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Incontinence,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
28399587,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_basic,,,,,,,1.3,1.298,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399588,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_push,,,,,,,0.7,0.68314,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399589,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_lower,,,,,,,0.8,0.84111,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399590,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_spinal,,,,,,,1.8,1.84343,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399591,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_upper,,,,,,,0.6,0.62,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399592,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Personal_alarm,,,,,,,1.0,0.97119,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399593,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Pillorganizers,,,,,,,4.4,4.37594,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399594,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Cushions,,,,,,,1.7,1.7232,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399595,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Mattresses,,,,,,,1.6,1.55355,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399596,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_lower,,,,,,,0.4,0.39195,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399644,ASSISTIVETECH_TOTALNEED,COUNTRY,JOR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_lower,,,,,,,0.1,0.10515,,,,2022-04-29T08:02:55Z,2021,2021-01-01,2021-12-31
30544466,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Keyboard_mouse,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544467,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_digital,,,,,,,0,0.04532,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544468,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_optical,,,,,,,0,0.03515,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544469,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_basic,,,,,,,0.2,0.202,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544470,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_push,,,,,,,0.7,0.73761,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544471,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Mattresses,,,,,,,0.2,0.20625,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544472,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_lower,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544473,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_spinal,,,,,,,1,0.97965,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544474,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_upper,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544475,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Personal_alarm,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544476,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Pillorganizers,,,,,,,0.1,0.08876,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544477,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_lower,,,,,,,0.1,0.06838,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544478,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_upper,,,,,,,0.1,0.10824,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544479,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Ramps,,,,,,,0.3,0.34515,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544480,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Recorders,,,,,,,0,0.03419,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544481,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Rollators,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544482,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Screenreaders,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544483,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Simplified_phones,,,,,,,0,0.03419,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544484,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_cognition,,,,,,,0.1,0.05361,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544485,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_hearing,,,,,,,0,0,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544486,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_vision,,,,,,,0.1,0.08317,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544487,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smart_phones_tablets_PDA4comms,,,,,,,0.1,0.13312,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
30544488,ASSISTIVETECH_TOTALNEED,COUNTRY,TJK,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Spectacles,,,,,,,10.9,10.93651,,,Subnational population survey,2023-02-02T14:09:56Z,2021,2021-01-01,2021-12-31
28399597,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_upper,,,,,,,0.2,0.19581,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399598,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Ramps,,,,,,,0.3,0.34114,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399599,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Recorders,,,,,,,0.4,0.35101,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
28399600,ASSISTIVETECH_TOTALNEED,COUNTRY,ITA,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Rollators,,,,,,,1.4,1.38316,,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),2022-04-29T08:02:54Z,2021,2021-01-01,2021-12-31
